2016.08.08,07:00,1.11027,1.11046,1.10993,1.11039,3085
2016.08.08,08:00,1.11038,1.11046,1.10903,1.10941,3067
2016.08.08,09:00,1.10940,1.10984,1.10813,1.10814,5082
2016.08.08,10:00,1.10815,1.10909,1.10815,1.10882,6968
2016.08.08,11:00,1.10882,1.10907,1.10793,1.10857,9480
2016.08.08,12:00,1.10856,1.10969,1.10851,1.10913,6793
2016.08.08,13:00,1.10914,1.10929,1.10805,1.10809,9892
2016.08.08,14:00,1.10804,1.10859,1.10785,1.10841,8106
2016.08.08,15:00,1.10841,1.10871,1.10816,1.10861,10261
2016.08.08,16:00,1.10861,1.10873,1.10733,1.10734,8254
2016.08.08,17:00,1.10734,1.10859,1.10733,1.10737,8225
2016.08.08,18:00,1.10738,1.10789,1.10716,1.10759,5405
2016.08.08,19:00,1.10758,1.10802,1.10744,1.10768,3095
2016.08.08,20:00,1.10768,1.10807,1.10756,1.10803,3425
2016.08.08,21:00,1.10803,1.10850,1.10800,1.10809,5128
2016.08.08,22:00,1.10809,1.10857,1.10809,1.10823,6113
2016.08.08,23:00,1.10823,1.10884,1.10804,1.10876,2650
2016.08.09,00:00,1.10872,1.10878,1.10817,1.10850,855
2016.08.09,01:00,1.10853,1.10853,1.10811,1.10840,3190
2016.08.09,02:00,1.10840,1.10864,1.10820,1.10844,2996
2016.08.09,03:00,1.10833,1.10899,1.10833,1.10858,4379
2016.08.09,04:00,1.10858,1.10866,1.10757,1.10757,3978
2016.08.09,05:00,1.10757,1.10804,1.10701,1.10803,4225
2016.08.09,06:00,1.10804,1.10876,1.10799,1.10847,2206
2016.08.09,07:00,1.10847,1.10862,1.10818,1.10824,3036
2016.08.09,08:00,1.10822,1.10829,1.10754,1.10757,3170
2016.08.09,09:00,1.10758,1.10799,1.10715,1.10735,5669
2016.08.09,10:00,1.10736,1.10786,1.10707,1.10766,6584
2016.08.09,11:00,1.10767,1.10947,1.10756,1.10938,6876
2016.08.09,12:00,1.10938,1.10956,1.10858,1.10880,5925
2016.08.09,13:00,1.10880,1.10901,1.10832,1.10842,6664
2016.08.09,14:00,1.10842,1.10872,1.10749,1.10769,5537
2016.08.09,15:00,1.10770,1.10802,1.10744,1.10791,6248
2016.08.09,16:00,1.10792,1.11101,1.10778,1.11007,8079
2016.08.09,17:00,1.11007,1.11221,1.10995,1.11098,9630
2016.08.09,18:00,1.11098,1.11136,1.11064,1.11089,6948
2016.08.09,19:00,1.11090,1.11124,1.11015,1.11019,5271
2016.08.09,20:00,1.11019,1.11116,1.11004,1.11083,3862
2016.08.09,21:00,1.11084,1.11119,1.11060,1.11077,4013
2016.08.09,22:00,1.11080,1.11150,1.11058,1.11115,3542
